,tissue_ontology_term_id,organism_ontology_term_id,tissue_original_ontology_term_id,dataset_id,disease_ontology_term_id,self_reported_ethnicity_ontology_term_id,sex_ontology_term_id,publication_citation,gene_ontology_term_id,cell_type_ontology_term_id,n_cells_cell_type,n_cells_tissue,n,me,pc,tpc,tissue_name,organism_name,gene_name,cell_type_name,disease_name,self_reported_ethnicity_name,sex_name,tissue_original_name
250,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001036,CL:0011115,3640,290857,163,1.9416698619631902,0.04478021978021978,0.0005604128489257608,nose,Homo sapiens,,precursor cell,chronic rhinitis,,female,nose
251,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001036,CL:0019001,89,290857,4,1.6705684661865234,0.0449438202247191,1.3752462550325417e-05,nose,Homo sapiens,,tracheobronchial serous cell,chronic rhinitis,,female,nose
252,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001036,CL:0019019,39,290857,2,1.9554773569107056,0.05128205128205128,6.876231275162709e-06,nose,Homo sapiens,,tracheobronchial smooth muscle cell,chronic rhinitis,,female,nose
253,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001036,CL:1000312,2,290857,1,1.581244945526123,0.5,3.4381156375813543e-06,nose,Homo sapiens,,bronchial goblet cell,chronic rhinitis,,female,nose
254,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001036,CL:1001568,24,290857,2,2.3520569801330566,0.08333333333333333,6.876231275162709e-06,nose,Homo sapiens,,pulmonary artery endothelial cell,chronic rhinitis,,female,nose
255,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001036,CL:1001603,24,290857,2,2.2676568031311035,0.08333333333333333,6.876231275162709e-06,nose,Homo sapiens,,lung macrophage,chronic rhinitis,,female,nose
256,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001036,CL:2000093,100,290857,10,1.941412353515625,0.1,3.4381156375813545e-05,nose,Homo sapiens,,bronchus fibroblast of lung,chronic rhinitis,,female,nose
257,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001036,CL:4028006,32,290857,1,2.5798470973968506,0.03125,3.4381156375813543e-06,nose,Homo sapiens,,alveolar type 2 fibroblast cell,chronic rhinitis,,female,nose
258,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001084,CL:0000003,12547,290857,1562,2.0577498862135886,0.1244919104168327,0.005370336625902076,nose,Homo sapiens,,native cell,chronic rhinitis,,female,nose
259,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001084,CL:0000066,4791,290857,864,2.062485588921441,0.18033813400125234,0.00297053191087029,nose,Homo sapiens,,epithelial cell,chronic rhinitis,,female,nose
260,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001084,CL:0000071,335,290857,17,1.874990463256836,0.050746268656716415,5.8447965838883024e-05,nose,Homo sapiens,,blood vessel endothelial cell,chronic rhinitis,,female,nose
261,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001084,CL:0000097,105,290857,4,1.9656919240951538,0.0380952380952381,1.3752462550325417e-05,nose,Homo sapiens,,mast cell,chronic rhinitis,,female,nose
262,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001084,CL:0000150,437,290857,62,2.038007305514428,0.14187643020594964,0.00021316316953004397,nose,Homo sapiens,,glandular epithelial cell,chronic rhinitis,,female,nose
263,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001084,CL:0000151,1999,290857,149,2.0112337458053693,0.07453726863431716,0.0005122792299996218,nose,Homo sapiens,,secretory cell,chronic rhinitis,,female,nose
264,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001084,CL:0000158,595,290857,73,2.027775176583904,0.1226890756302521,0.0002509824415434389,nose,Homo sapiens,,club cell,chronic rhinitis,,female,nose
265,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001084,CL:0000313,753,290857,8,1.722741961479187,0.010624169986719787,2.7504925100650835e-05,nose,Homo sapiens,,serous secreting cell,chronic rhinitis,,female,nose
266,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001084,CL:0000319,513,290857,62,2.043860158612651,0.12085769980506822,0.00021316316953004397,nose,Homo sapiens,,mucus secreting cell,chronic rhinitis,,female,nose
267,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001084,CL:0000542,1334,290857,64,1.880660057067871,0.047976011994003,0.00022003940080520668,nose,Homo sapiens,,lymphocyte,chronic rhinitis,,female,nose
268,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001084,CL:0000576,44,290857,2,1.5609123706817627,0.045454545454545456,6.876231275162709e-06,nose,Homo sapiens,,monocyte,chronic rhinitis,,female,nose
269,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001084,CL:0000622,33,290857,2,1.6411044597625732,0.06060606060606061,6.876231275162709e-06,nose,Homo sapiens,,acinar cell,chronic rhinitis,,female,nose
270,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001084,CL:0000624,38,290857,1,2.28266978263855,0.02631578947368421,3.4381156375813543e-06,nose,Homo sapiens,,"CD4-positive, alpha-beta T cell",chronic rhinitis,,female,nose
271,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001084,CL:0000625,81,290857,3,2.434560775756836,0.037037037037037035,1.0314346912744064e-05,nose,Homo sapiens,,"CD8-positive, alpha-beta T cell",chronic rhinitis,,female,nose
272,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001084,CL:0000738,1674,290857,80,1.8933719635009765,0.04778972520908005,0.00027504925100650836,nose,Homo sapiens,,leukocyte,chronic rhinitis,,female,nose
273,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001084,CL:0000766,340,290857,16,1.9442195892333984,0.047058823529411764,5.500985020130167e-05,nose,Homo sapiens,,myeloid leukocyte,chronic rhinitis,,female,nose
274,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001084,CL:0000786,1215,290857,60,1.846264902750651,0.04938271604938271,0.00020628693825488126,nose,Homo sapiens,,plasma cell,chronic rhinitis,,female,nose
275,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001084,CL:0000791,119,290857,4,2.396588087081909,0.03361344537815126,1.3752462550325417e-05,nose,Homo sapiens,,mature alpha-beta T cell,chronic rhinitis,,female,nose
276,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001084,CL:0000842,1569,290857,76,1.8895657188013981,0.04843849585723391,0.00026129678845618294,nose,Homo sapiens,,mononuclear cell,chronic rhinitis,,female,nose
277,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001084,CL:0000860,39,290857,1,1.3979567289352417,0.02564102564102564,3.4381156375813543e-06,nose,Homo sapiens,,classical monocyte,chronic rhinitis,,female,nose
278,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001084,CL:0000875,5,290857,1,1.7238681316375732,0.2,3.4381156375813543e-06,nose,Homo sapiens,,non-classical monocyte,chronic rhinitis,,female,nose
279,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001084,CL:0002075,5,290857,3,2.142533620198568,0.6,1.0314346912744064e-05,nose,Homo sapiens,,brush cell of trachebronchial tree,chronic rhinitis,,female,nose
280,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001084,CL:0002145,351,290857,53,1.9512290234835643,0.150997150997151,0.0001822201287918118,nose,Homo sapiens,,ciliated columnar cell of tracheobronchial tree,chronic rhinitis,,female,nose
281,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001084,CL:0002368,3959,290857,773,2.0724304909847997,0.19525132609244758,0.002657663387850387,nose,Homo sapiens,,respiratory epithelial cell,chronic rhinitis,,female,nose
282,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001084,CL:0002370,404,290857,60,2.051237360636393,0.1485148514851485,0.00020628693825488126,nose,Homo sapiens,,respiratory goblet cell,chronic rhinitis,,female,nose
283,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001084,CL:0002399,191,290857,10,2.0122920989990236,0.05235602094240838,3.4381156375813545e-05,nose,Homo sapiens,,CD1c-positive myeloid dendritic cell,chronic rhinitis,,female,nose
284,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001084,CL:0002480,402,290857,59,2.05167569952496,0.14676616915422885,0.0002028488226172999,nose,Homo sapiens,,nasal mucosa goblet cell,chronic rhinitis,,female,nose
285,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001084,CL:0002543,311,290857,16,1.8665106296539307,0.05144694533762058,5.500985020130167e-05,nose,Homo sapiens,,vein endothelial cell,chronic rhinitis,,female,nose
286,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001084,CL:0002632,953,290857,130,1.9991976224459134,0.13641133263378805,0.00044695503288557606,nose,Homo sapiens,,epithelial cell of lower respiratory tract,chronic rhinitis,,female,nose
287,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001084,CL:0002633,3006,290857,643,2.087236419250583,0.2139055222887558,0.002210708354964811,nose,Homo sapiens,,respiratory basal cell,chronic rhinitis,,female,nose
288,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001084,CL:0005006,38,290857,10,1.833213996887207,0.2631578947368421,3.4381156375813545e-05,nose,Homo sapiens,,ionocyte,chronic rhinitis,,female,nose
289,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001084,CL:0005012,375,290857,56,1.9442134584699358,0.14933333333333335,0.00019253447570455584,nose,Homo sapiens,,multi-ciliated epithelial cell,chronic rhinitis,,female,nose
290,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001084,CL:0011026,639,290857,75,2.015325520833333,0.11737089201877934,0.0002578586728186016,nose,Homo sapiens,,progenitor cell,chronic rhinitis,,female,nose
291,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001084,CL:0011115,3645,290857,718,2.079724835154074,0.19698216735253773,0.0024685670277834124,nose,Homo sapiens,,precursor cell,chronic rhinitis,,female,nose
292,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001084,CL:0019001,89,290857,2,1.7530627250671387,0.02247191011235955,6.876231275162709e-06,nose,Homo sapiens,,tracheobronchial serous cell,chronic rhinitis,,female,nose
293,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001084,CL:0019019,39,290857,1,1.6116816997528076,0.02564102564102564,3.4381156375813543e-06,nose,Homo sapiens,,tracheobronchial smooth muscle cell,chronic rhinitis,,female,nose
294,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001084,CL:1000312,2,290857,1,2.025374412536621,0.5,3.4381156375813543e-06,nose,Homo sapiens,,bronchial goblet cell,chronic rhinitis,,female,nose
295,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001084,CL:1001568,24,290857,1,2.0106680393218994,0.041666666666666664,3.4381156375813543e-06,nose,Homo sapiens,,pulmonary artery endothelial cell,chronic rhinitis,,female,nose
296,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001084,CL:4028006,32,290857,3,2.1057119369506836,0.09375,1.0314346912744064e-05,nose,Homo sapiens,,alveolar type 2 fibroblast cell,chronic rhinitis,,female,nose
297,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001167,CL:0000003,12389,290857,226,1.9768256803529451,0.01824198886108645,0.000777014134093386,nose,Homo sapiens,,native cell,chronic rhinitis,,female,nose
298,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001167,CL:0000066,4737,290857,89,2.028418894564168,0.01878826261346844,0.00030599229174474056,nose,Homo sapiens,,epithelial cell,chronic rhinitis,,female,nose
299,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001167,CL:0000097,105,290857,2,2.3586761951446533,0.01904761904761905,6.876231275162709e-06,nose,Homo sapiens,,mast cell,chronic rhinitis,,female,nose
300,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001167,CL:0000150,435,290857,6,1.8906272252400715,0.013793103448275862,2.0628693825488128e-05,nose,Homo sapiens,,glandular epithelial cell,chronic rhinitis,,female,nose
301,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001167,CL:0000151,1908,290857,24,1.8669662475585938,0.012578616352201259,8.251477530195251e-05,nose,Homo sapiens,,secretory cell,chronic rhinitis,,female,nose
302,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001167,CL:0000158,595,290857,7,1.8689452580043249,0.011764705882352941,2.406680946306948e-05,nose,Homo sapiens,,club cell,chronic rhinitis,,female,nose
303,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001167,CL:0000313,664,290857,7,1.671192032950265,0.010542168674698794,2.406680946306948e-05,nose,Homo sapiens,,serous secreting cell,chronic rhinitis,,female,nose
304,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001167,CL:0000319,511,290857,7,1.8477557046072823,0.0136986301369863,2.406680946306948e-05,nose,Homo sapiens,,mucus secreting cell,chronic rhinitis,,female,nose
305,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001167,CL:0000542,1334,290857,17,1.9378202101763558,0.012743628185907047,5.8447965838883024e-05,nose,Homo sapiens,,lymphocyte,chronic rhinitis,,female,nose
306,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001167,CL:0000622,33,290857,1,2.3745884895324707,0.030303030303030304,3.4381156375813543e-06,nose,Homo sapiens,,acinar cell,chronic rhinitis,,female,nose
307,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001167,CL:0000624,38,290857,1,2.474973440170288,0.02631578947368421,3.4381156375813543e-06,nose,Homo sapiens,,"CD4-positive, alpha-beta T cell",chronic rhinitis,,female,nose
308,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001167,CL:0000625,81,290857,5,2.3232980728149415,0.06172839506172839,1.7190578187906772e-05,nose,Homo sapiens,,"CD8-positive, alpha-beta T cell",chronic rhinitis,,female,nose
309,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001167,CL:0000738,1630,290857,23,1.9763198520826257,0.01411042944785276,7.907665966437116e-05,nose,Homo sapiens,,leukocyte,chronic rhinitis,,female,nose
310,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001167,CL:0000766,296,290857,6,2.085402329762777,0.02027027027027027,2.0628693825488128e-05,nose,Homo sapiens,,myeloid leukocyte,chronic rhinitis,,female,nose
311,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001167,CL:0000786,1215,290857,11,1.713770953091708,0.00905349794238683,3.78192720133949e-05,nose,Homo sapiens,,plasma cell,chronic rhinitis,,female,nose
312,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001167,CL:0000791,119,290857,6,2.348577340443929,0.05042016806722689,2.0628693825488128e-05,nose,Homo sapiens,,mature alpha-beta T cell,chronic rhinitis,,female,nose
313,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001167,CL:0000842,1525,290857,21,1.9399050757998513,0.01377049180327869,7.220042838920844e-05,nose,Homo sapiens,,mononuclear cell,chronic rhinitis,,female,nose
314,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001167,CL:0002062,1,290857,1,2.476969003677368,1.0,3.4381156375813543e-06,nose,Homo sapiens,,type I pneumocyte,chronic rhinitis,,female,nose
315,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001167,CL:0002145,351,290857,5,2.11342830657959,0.014245014245014245,1.7190578187906772e-05,nose,Homo sapiens,,ciliated columnar cell of tracheobronchial tree,chronic rhinitis,,female,nose
